frame_id,steering_angle
1477439557318146036,2
1477439621227116135,1
1477439463604953314,1
1477439493010232358,2
1477439411447676347,1
1477439450653126809,1
1477439727291960256,1
1477439414598121394,1
1477439483507870623,2
1477439634479020438,2
1477439681785871304,1
1477439599825327116,1
1477439579521360303,2
1477439591722955210,2
1477439585072090405,1
1477439727442356963,1
1477439613976139405,1
1477439503210590790,2
1477439471205976313,2
1477439568119650068,2
1477439555717935148,1
1477439578821153192,2
1477439654981973996,0
1477439658782396607,1
1477439658082403019,1
1477439534464968299,1
1477439690286864845,1
1477439517862735638,2
1477439645530586677,1
1477439415248190600,2
1477439571770194788,2
1477439495259776449,2
1477439567569552956,3
1477439519762890544,1
1477439560868631378,1
1477439682035866880,1
1477439705338945486,2
1477439493509287273,2
1477439607125139917,1
1477439706089266234,2
1477439685086829769,1
1477439486508227815,1
1477439721091213548,2
1477439568519684848,2
1477439619626939772,2
1477439502010388844,2
1477439711239746948,3
1477439549817096493,1
1477439468805738590,2
1477439547816851040,1
1477439466255351651,2
1477439439301709533,1
1477439604724841391,0
1477439404596702489,1
1477439655081893913,0
1477439428300113176,1
1477439718440731914,2
1477439587772579341,2
1477439696237673115,1
1477439582471719078,1
1477439444152132151,2
1477439501610415100,2
1477439492208947076,2
1477439546816711392,1
1477439687736464709,1
1477439413948078278,1
1477439724291674622,1
1477439464555023106,2
1477439617776628905,2
1477439707739250118,1
1477439494009243861,2
1477439445652409960,1
1477439628278157225,2
1477439579321161618,2
1477439524215244421,2
1477439643380294124,1
1477439413097808391,1
1477439421799283627,1
1477439430750393559,2
1477439526063779076,2
1477439622577338354,2
1477439695087499472,1
1477439546867950715,1
1477439597973848788,1
1477439601274307709,2
1477439640379860764,1
1477439696287672062,2
1477439488509387682,1
1477439441651854476,2
1477439731942626754,1
1477439499659947373,2
1477439518712704464,1
1477439411997762587,1
1477439548616948831,1
1477439591272868708,1
1477439648231017440,1
1477439510211533159,1
1477439547116750975,1
1477439619526922059,2
1477439540465852746,2
1477439679985413848,1
1477439526813877326,2
1477439512611832634,1
1477439428050138520,2
1477439470705945939,2
1477439514362141060,0
1477439478006976039,1
1477439674284618432,2
1477439679235214038,1
1477439460054388312,2
1477439567319665120,1
1477439456103958883,0
1477439678635418721,1
1477439585622112288,2
1477439458705858694,1
1477439566319402520,1
1477439561318806834,1
1477439575170741749,2
1477439439801658059,1
1477439610575801011,2
1477439682085587002,1
1477439510161476708,1
1477439662032869930,0
1477439632778739370,2
1477439719890974215,2
1477439549016969060,1
1477439622927321705,1
1477439632528954824,2
1477439618076749442,1
1477439468255590757,2
1477439530564528458,2
1477439587672501676,2
1477439439251576581,1
1477439686936405571,1
1477439645730603738,2
1477439688986707546,1
1477439583621840236,1
1477439597523988545,1
1477439564369220946,2
1477439558718511333,1
1477439631978629087,1
1477439641879999589,1
1477439648531022345,1
1477439721141183623,2
1477439510311509693,1
1477439632728729401,2
1477439409197424709,1
1477439518312703655,1
1477439633178797879,1
1477439707239183024,2
1477439715590328074,1
1477439554967808631,2
1477439658632478336,0
1477439471456123753,2
1477439661982892990,0
1477439413248036793,1
1477439421299104849,1
1477439643680351964,1
1477439430600349220,2
1477439668984008571,0
1477439420448924038,2
1477439509161331542,1
1477439470555982936,2
1477439584422020751,1
1477439731742705778,1
1477439694387387821,2
1477439571070193156,2
1477439449403107413,0
1477439709939530579,2
1477439597773875314,1
1477439490908780087,1
1477439495509474456,1
1477439543216183516,1
1477439424499624261,1
1477439512811748802,1
1477439676384857193,2
1477439470405926393,1
1477439438151352477,2
1477439574270573496,1
1477439442652168956,2
1477439602574655427,2
1477439453403671550,1
1477439625427746337,2
1477439624327601984,2
1477439714391206889,1
1477439584121941998,1
1477439726692013360,1
1477439511361659137,2
1477439643930290528,1
1477439714990340284,2
1477439587222335810,2
1477439682735756735,1
1477439599324145277,1
1477439462605038612,1
1477439552167419650,2
1477439544016356995,1
1477439613876075043,1
1477439693037255690,1
1477439517312536531,2
1477439483107650477,1
1477439428249976330,1
1477439716490494786,2
1477439643430272189,1
1477439525613670130,2
1477439718790886621,2
1477439654381830108,0
1477439681685615170,1
1477439638129503078,1
1477439492158949848,2
1477439520963061591,1
1477439436651143923,2
1477439693237280973,1
1477439415198214548,2
1477439493709208488,1
1477439578571203704,2
1477439428450062571,1
1477439409947401986,2
1477439708039554967,2
1477439423501123023,1
1477439517062516887,1
1477439506160919635,1
1477439723941613603,1
1477439572870500612,2
1477439556618097545,2
1477439570470013614,2
1477439526163761141,2
1477439521363120777,1
1477439524163530223,2
1477439589222599867,2
1477439545516522010,2
1477439541815934142,1
1477439680135453274,1
1477439714590304208,2
1477439727143075129,1
1477439611525760638,1
1477439588922614255,2
1477439713790126837,2
1477439666883710931,1
1477439658032328206,1
1477439662833572261,0
1477439582021624672,1
1477439580071342279,2
1477439515062228438,2
1477439655281952956,0
1477439435701021044,1
1477439419048695131,1
1477439487309567906,1
1477439683085888571,2
1477439471257250868,2
1477439507961178172,1
1477439706989270688,2
1477439558118244245,2
1477439614226305466,1
1477439488358975406,1
1477439710239566693,1
1477439680585509042,2
1477439675784799685,2
1477439665983508394,1
1477439510011481143,1
1477439627328033488,2
1477439525063645740,1
1477439661532917011,0
1477439549367005672,1
1477439547266639440,1
1477439589672727698,2
1477439521213092299,1
1477439433350755869,2
1477439706389157535,2
1477439464705285425,2
1477439427299938407,1
1477439503060475179,1
1477439426950009141,1
1477439612276046367,2
1477439636429399522,1
1477439548316974488,1
1477439487758332867,1
1477439631828614006,1
1477439562018860431,2
1477439442201936809,1
1477439626827971092,1
1477439625527770635,1
1477439669283875455,0
1477439449703064417,0
1477439457204047424,1
1477439403696522041,1
1477439639079667476,1
1477439476456941647,1
1477439656032004946,2
1477439718890798065,2
1477439505160840412,1
1477439626127913650,1
1477439464405342523,2
1477439628078165235,2
1477439596373745314,1
1477439486308282311,1
1477439631278593228,2
1477439551367392784,1
1477439631878642855,1
1477439533764885690,1
1477439582571735727,1
1477439613776136639,1
1477439449552961451,0
1477439636179221127,1
1477439702988677745,2
1477439566269353172,1
1477439729442282503,1
1477439538366633447,1
1477439627478059665,2
1477439624677646489,2
1477439592173160391,2
1477439494459345538,2
1477439431850559256,2
1477439514012080603,0
1477439599874046721,1
1477439603474686282,2
1477439604874868347,0
1477439684436047545,2
1477439403296529623,1
1477439670384150281,0
1477439559818457216,3
1477439641481407659,1
1477439475956735747,1
1477439694237492789,1
1477439673684509377,2
1477439465505354502,2
1477439593723249614,2
1477439403196542223,1
1477439579421288019,2
1477439660882805597,2
1477439530614502177,2
1477439424799533888,1
1477439670034091559,0
1477439518962782158,1
1477439660182610159,2
1477439447002549716,2
1477439664633212037,1
1477439426349782682,1
1477439565269543703,2
1477439710539689686,3
1477439675884800163,1
1477439589872733076,1
1477439571421620230,2
1477439440951745547,1
1477439466405417152,1
1477439598423968022,1
1477439680435509356,0
1477439539515672732,2
1477439515562296484,3
1477439664783346007,0
1477439415348210401,2
1477439492559058652,2
1477439639929784177,2
1477439534414957040,1
1477439412247800725,2
1477439431550491768,1
1477439589922722242,1
1477439489858754115,1
1477439664383310688,1
1477439529914293391,2
1477439673434556205,1
1477439482507669895,1
1477439571020037015,2
1477439562518783778,2
1477439468655697797,1
1477439723241447392,1
1477439508561407182,1
1477439672334268596,1
1477439613576121102,2
1477439566919465523,1
1477439527113943067,2
1477439493559149678,2
1477439637129343900,1
1477439535365093437,2
1477439511411708422,2
1477439686086277187,1
1477439413347795334,1
1477439437601257581,2
1477439482607673909,1
1477439450303018986,1
1477439570720004179,2
1477439678735382178,1
1477439519212768677,1
1477439624827689949,1
1477439467255453239,1
1477439447402926259,1
1477439409097246579,1
1477439476756792557,1
1477439415448229913,1
1477439642780181076,1
1477439444752326882,2
1477439555918001127,2
1477439640179768565,1
1477439425899704281,1
1477439585172158017,1
1477439690536788726,1
1477439497809771053,1
1477439715740463314,2
1477439592673161431,2
1477439566419455102,1
1477439701238362050,2
1477439494309351827,2
1477439500610164901,3
1477439659932643532,0
1477439422100463957,1
1477439706339022332,2
1477439426649907796,1
1477439538515771947,1
1477439497159653932,2
1477439469805876120,1
1477439615076357850,1
1477439684486171660,2
1477439524413546442,2
1477439718940915486,2
1477439499309998785,1
1477439627778095104,2
1477439481407487676,1
1477439655581998234,0
1477439611025676506,1
1477439427249922682,1
1477439566519447761,1
1477439732442745220,1
1477439415048098191,2
1477439692937248527,2
1477439637579482843,2
1477439711789785976,2
1477439514312068877,2
1477439519962937253,1
1477439635479249659,1
1477439536965267400,2
1477439437251296813,2
1477439564219114569,2
1477439492259200013,2
1477439667783826827,1
1477439678385274001,1
1477439541115892993,2
1477439722591342801,1
1477439707189199976,2
1477439717690670164,2
1477439536515233157,1
1477439731292546557,1
1477439652431755984,1
1477439602425061066,1
1477439439901648832,1
1477439422849292754,1
1477439403396576495,1
1477439462704801604,1
1477439412297795272,2
1477439410297457323,0
1477439710189615556,2
1477439625877812455,2
1477439534164978039,1
1477439656932254437,0
1477439469055713045,2
1477439624477619705,2
1477439656832240655,0
1477439494859323919,2
1477439617276672084,2
1477439590222759383,1
1477439456953974327,1
1477439669033832941,0
1477439521313112856,1
1477439459354592485,2
1477439727591966838,1
1477439479907342638,1
1477439476606845364,1
1477439523913477674,2
1477439673584662677,1
1477439407847122252,1
1477439673484477745,1
1477439545466468634,1
1477439547466674642,1
1477439559468508049,3
1477439620977190198,1
1477439431900637151,0
1477439489708673630,1
1477439477056842358,1
1477439538065522616,1
1477439632078644661,1
1477439712690035032,3
1477439591822971483,2
1477439611875909417,1
1477439452053294727,1
1477439523763454274,1
1477439616578156792,1
1477439571320129850,2
1477439491259027572,2
1477439511311694386,2
1477439412147656355,2
1477439641980023658,1
1477439507311093182,2
1477439580371425209,2
1477439720541011869,1
1477439414097993940,1
1477439530814399515,1
1477439635929179727,1
1477439639979827574,1
1477439405046714727,1
1477439404246607917,1
1477439483057814112,1
1477439437851357468,2
1477439429650383255,2
1477439517512576744,1
1477439569619904833,2
1477439420498887410,2
1477439625677815659,1
1477439650281274158,1
1477439577320979133,1
1477439515962303061,1
1477439438652840366,2
1477439589422633740,1
1477439452753475580,1
1477439723741864542,1
1477439537665425153,1
1477439412797880137,1
1477439407197011041,1
1477439459704441833,1
1477439669384002423,0
1477439455503787850,0
1477439526363773398,2
1477439618926992970,2
1477439688136483303,1
1477439468455678455,1
1477439440051647000,1
1477439650731218767,1
1477439699388074547,4
1477439432300543162,2
1477439495009348583,2
1477439578921159086,2
1477439618976838267,3
1477439449803076556,0
1477439521263109623,1
1477439505010766249,1
1477439644430489987,1
1477439498159778779,2
1477439625477798145,2
1477439711539868044,3
1477439726992035053,1
1477439719540937414,2
1477439694287395801,3
1477439620777159402,2
1477439544216266535,1
1477439614076163329,1
1477439545066517808,1
1477439602924598149,1
1477439626227922577,2
1477439473406336609,1
1477439613326116402,1
1477439468355623114,2
1477439608875448241,2
1477439657932286343,1
1477439463554936493,1
1477439567719646601,3
1477439574770672725,1
1477439413547962280,1
1477439437301427049,2
1477439684186018613,3
1477439450803402938,1
1477439503410527132,2
1477439448703043536,0
1477439414898162917,1
1477439482857640398,1
1477439711739895996,2
1477439702338602533,1
1477439485758174234,1
1477439442002135597,2
1477439441901911189,2
1477439507210942481,2
1477439431350455256,1
1477439652131562807,1
1477439606575172646,2
1477439560668575596,2
1477439643730325028,1
1477439616126403190,1
1477439653881720237,0
1477439729792321621,1
1477439481307478186,1
1477439456454012028,0
1477439683535935200,1
1477439420698942116,2
1477439647380901827,1
1477439596473757982,2
1477439678785181733,1
1477439674984706485,2
1477439531464544352,1
1477439678285180608,1
1477439660232597977,2
1477439471606109292,2
1477439546166541173,1
1477439524264887256,2
1477439578471170763,1
1477439680485718015,1
1477439729642444158,1
1477439511161694592,1
1477439438701505879,1
1477439605724936426,1
1477439419198774139,1
1477439639779790453,1
1477439426799851071,1
1477439555267878972,2
1477439479407367899,1
1477439566469413684,1
1477439721291378540,2
1477439414748199050,1
1477439478607371165,1
1477439656332026266,0
1477439646180618494,2
1477439608075377237,1
1477439405846889046,1
1477439522263263199,1
1477439485908093480,1
1477439422049151125,1
1477439485358039992,1
1477439466755424555,1
1477439519312929184,1
1477439670634238971,0
1477439732542697925,1
1477439519012733029,1
1477439482357562979,1
1477439668433756141,1
1477439663033095879,0
1477439470956821969,2
1477439614976238347,1
1477439565169323842,2
1477439536465292848,2
1477439670484209704,0
1477439496209527931,1
1477439402896466261,1
1477439607825254906,1
1477439508911300711,1
1477439616326612952,1
1477439463354952172,1
1477439624177521190,2
1477439637979461359,2
1477439499459983468,1
1477439627428008420,2
1477439456753989393,0
1477439662782980227,0
1477439441751861846,2
1477439632028646820,1
1477439433500706343,1
1477439423249319680,1
1477439635679220362,1
1477439683935999054,2
1477439594873416171,2
1477439525813697330,2
1477439456603947552,0
1477439700288282011,0
1477439608025265408,1
1477439528314063776,2
1477439560018511243,3
1477439498809820010,1
1477439493359195185,2
1477439567269590076,2
1477439528814160186,2
1477439460305278272,2
1477439417448552486,2
1477439518262637216,2
1477439553717655819,2
1477439447652927723,1
1477439719741829587,2
1477439472656276218,2
1477439492659060786,1
1477439595273577110,2
1477439446102494333,1
1477439485207955796,1
1477439636979361697,2
1477439628728242857,3
1477439475306641620,1
1477439554667714375,1
1477439547566688899,1
1477439493809267711,1
1477439683035895148,2
1477439653781706648,1
1477439614676251968,1
1477439718740843503,2
1477439541716037549,1
1477439563569196411,1
1477439615376359066,1
1477439630478618645,2
1477439508161266812,1
1477439660282724800,1
1477439479307337273,1
1477439513261982153,1
1477439616726664535,1
1477439416898436472,1
1477439412747867944,1
1477439685136123662,2
1477439612025802795,1
1477439664283278144,1
1477439451353189925,1
1477439537315299001,1
1477439458154145726,2
1477439592523189596,2
1477439572220163953,2
1477439712039948463,3
1477439682835744524,1
1477439455853806508,0
1477439654631906322,0
1477439493659220760,1
1477439590422787037,1
1477439482207553556,1
1477439465405624441,2
1477439510461582110,2
1477439666483586468,1
1477439570570041147,2
1477439478907296355,1
1477439689036684008,1
1477439556318204300,1
1477439573420442647,2
1477439600074262782,1
1477439452853874685,1
1477439530414348738,2
1477439453803569582,1
1477439670834114051,0
1477439499910049736,2
1477439559368393335,3
1477439641329936848,1
1477439532064579754,1
1477439600974380980,2
1477439415898151084,1
1477439720191017443,1
1477439474556529269,1
1477439543466245434,1
1477439545216417266,1
1477439491908965288,2
1477439721391388487,1
1477439553567757010,2
1477439426399893379,1
1477439438301579220,1
1477439569719884467,2
1477439499710205425,2
1477439515262260841,2
1477439724641586806,1
1477439415098195103,2
1477439601974410300,1
1477439438751468056,2
1477439626027788878,1
1477439596573772986,2
1477439445502457449,2
1477439626328146655,2
1477439666183550037,1
1477439512161857434,0
1477439550667217586,1
1477439533464772809,2
1477439608975455240,2
1477439539315639905,2
1477439664733283465,1
1477439591072875062,2
1477439518862772114,1
1477439443502248668,2
1477439496259566649,1
1477439654331750991,1
1477439700038281730,0
1477439579621304621,1
1477439561868792814,1
1477439543416275565,1
1477439579721318471,2
1477439668783818104,0
1477439453653553733,1
1477439681085589415,1
1477439432100577412,0
1477439530764387887,2
1477439665033272210,1
1477439655131988701,0
1477439609175480251,2
1477439558768361901,1
1477439679735329227,1
1477439669485561613,0
1477439704438815796,2
1477439452953629552,1
1477439723291405063,1
1477439505360824219,1
1477439642830373973,1
1477439482007708801,1
1477439570770050746,2
1477439554817776212,1
1477439523063374934,1
1477439558568346639,1
1477439540065756471,1
1477439459204384222,1
1477439429100101847,1
1477439571570237231,2
1477439638929604064,1
1477439506461009208,1
1477439660432776973,2
1477439506911016384,1
1477439667234098418,1
1477439464755122079,2
1477439425399776650,1
1477439672734364699,1
1477439419948880453,1
1477439685486399629,1
1477439695537551294,1
1477439428200095122,2
1477439550167211831,1
1477439686387028693,1
1477439442352130268,2
1477439415798272087,1
1477439597623904385,1
1477439571720276890,2
1477439717890656392,2
1477439715290328358,2
1477439691987128273,1
1477439454353687789,1
1477439664983268988,1
1477439467805537148,1
1477439606875219395,1
1477439710689761970,3
1477439586472225205,1
1477439452253488709,1
1477439447102642942,0
1477439521013074400,1
1477439457304071113,1
1477439665883509579,1
1477439695037618584,1
1477439487258324051,1
1477439408797293584,1
1477439683186013616,2
1477439606625121163,1
1477439547966804670,1
1477439606825179613,1
1477439541765989741,1
1477439688086513209,1
1477439674884717055,2
1477439551767353664,1
1477439632578712088,2
1477439504060681560,1
1477439625027721071,1
1477439722341273918,1
1477439728042250743,1
1477439549566980883,1
1477439612976057295,2
1477439592823105017,2
1477439513362031136,1
1477439467655606691,1
1477439527363977634,2
1477439723141445492,1
1477439452203424501,1
1477439661082831183,0
1477439678985209185,1
1477439583221765487,1
1477439541315888867,2
1477439422149206306,1
1477439729592364428,1
1477439460504512929,2
1477439530914382556,1
1477439599774202448,0
1477439498309811918,1
1477439683735927222,2
1477439685936218692,1
1477439577721035654,1
1477439439501571340,1
1477439480157410808,1
1477439675084737580,2
1477439475606686616,1
1477439551317299791,2
1477439584571988812,1
1477439468005561573,2
1477439669634086330,0
1477439712139834194,4
1477439609975532059,2
1477439544266400991,1
1477439695487565170,1
1477439495809657508,1
1477439490010093571,1
1477439521563157482,1
1477439406946990890,1
1477439538415487100,1
1477439616276469170,1
1477439694137323140,2
1477439410797566490,1
1477439548916952580,1
1477439484657950502,1
1477439426999812384,2
1477439555967990573,1
1477439477656980444,1
1477439562718879272,2
1477439660932694744,0
1477439650881337430,1
1477439654881952869,0
1477439717590596749,2
1477439414348140167,2
1477439514762011073,3
1477439417998758214,2
1477439658432397766,1
1477439703838700547,1
1477439550617244598,1
1477439584321987607,1
1477439512061805358,0
1477439619377028664,1
1477439409647410167,1
1477439403146485303,1
1477439686236307139,2
1477439461404941794,1
1477439638029524089,1
1477439628528199911,2
1477439575370848436,2
1477439536715232104,1
1477439448852915187,0
1477439450503341083,1
1477439560768623855,2
1477439468055556576,1
1477439531864596564,1
1477439531614567004,1
1477439675284927632,2
1477439731542623523,1
1477439656632203964,0
1477439677585166568,2
1477439479357148246,1
1477439440251687264,1
1477439576070771989,1
1477439437501522546,2
1477439720591197259,2
1477439526663801856,2
1477439540765815387,1
1477439416748537894,2
1477439435751164412,2
1477439685986257559,1
1477439631328762256,2
1477439610125561921,3
1477439651181448428,2
1477439612225861748,1
1477439673534474246,1
1477439464605261578,2
1477439578021171245,1
1477439412847812084,1
1477439487208236241,1
1477439460904687157,1
1477439471856163177,2
1477439712239998929,3
1477439460604904301,1
1477439726841911701,1
1477439539065679503,1
1477439635779158980,1
1477439560618574902,2
1477439671284153337,1
1477439437701312418,2
1477439561118717169,1
1477439521663120599,1
1477439516212392177,2
1477439457554090749,1
1477439501060208557,3
1477439445902890021,2
1477439430100207412,1
1477439469255807973,1
1477439717640966738,2
1477439539015597796,1
1477439502560464064,2
1477439643080220867,1
1477439614126293474,1
1477439520413024490,1
1477439615726373119,1
1477439692587172237,1
1477439656582209766,0
1477439698287942405,1
1477439449453027487,1
1477439659882656368,0
1477439504760783825,1
1477439582071642998,1
1477439481557537141,1
1477439530364411830,2
1477439426699843735,1
1477439573370407207,1
1477439534614977588,2
1477439719640918549,2
1477439539765710380,2
1477439612326320157,1
1477439684936080826,1
1477439645380501063,1
1477439468955722356,2
1477439408747302460,1
1477439697637907602,1
1477439531414542681,1
1477439565819357750,2
1477439708089303569,2
1477439498709886056,1
1477439697187778837,2
1477439629128231233,2
1477439668383858057,1
1477439564819171668,1
1477439489658605138,1
1477439616176415083,1
1477439523263385523,1
1477439643180301763,1
1477439451853262514,1
1477439509461395983,1
1477439538215490057,1
1477439688636601047,1
1477439678885196767,1
1477439414398397066,2
1477439403346531130,1
1477439516062315904,2
1477439593173164308,3
1477439442752248284,1
1477439469305786883,1
1477439662683069601,0
1477439510511552614,1
1477439409897659573,2
1477439481858363741,1
1477439669884001152,1
1477439628328181059,2
1477439493909217364,2
1477439454853760656,1
1477439587472361398,2
1477439474506556418,1
1477439624277543287,2
1477439607375250739,1
1477439713140021515,2
1477439588172568875,2
1477439437101288954,2
1477439444552253940,1
1477439565569271288,2
1477439535865173392,1
1477439721341250036,2
1477439464005020323,1
1477439465105146655,2
1477439728742172861,1
1477439547166720969,1
1477439610225633611,3
1477439692287140991,1
1477439548767069665,1
1477439490759093053,1
1477439447253662783,2
1477439454005339362,1
1477439483607874979,2
1477439434750939003,0
1477439474906608808,1
1477439715840388767,2
1477439494659283280,2
1477439598824019221,1
1477439654431796503,0
1477439500260077872,3
1477439659782651317,0
1477439481807566573,1
1477439453703550200,1
1477439427599942746,1
1477439446302590684,1
1477439452103386076,1
1477439438251372308,2
1477439451153166117,1
1477439530964415456,1
1477439703738773408,1
1477439422899275062,1
1477439412398139308,2
1477439693387489249,2
1477439405446815361,1
1477439490158717516,1
1477439567969610639,2
1477439496859693993,1
1477439475407815489,2
1477439727792141743,1
1477439522713328267,2
1477439705388930695,2
1477439461004722252,2
1477439611225711760,2
1477439611576691374,2
1477439429300180643,2
1477439451753271109,1
1477439537365423267,1
1477439410197440125,1
1477439448102747101,1
1477439658882505328,1
1477439628828297589,2
1477439449002850270,0
1477439663533174419,1
1477439732592828599,1
1477439634679065880,1
1477439498859951225,1
1477439680085453726,0
1477439649081066554,1
1477439456503939565,0
1477439524613577949,2
1477439479557479479,1
1477439610076637695,3
1477439504611256973,1
1477439545966510841,1
1477439416548468747,2
1477439577171014079,1
1477439671384175685,2
1477439446052543169,1
1477439452353311390,1
1477439669934126830,1
1477439463054934658,1
1477439411947725116,1
1477439521713171037,1
1477439609775502970,2
1477439671634323272,1
1477439572420268672,2
1477439494109250232,2
1477439443302113325,2
1477439585422082805,2
1477439421749186490,1
1477439436051105989,2
1477439446252440838,1
1477439583471995290,1
1477439676684889464,2
1477439427950147161,2
1477439549067077098,1
1477439605124849383,1
1477439470205870816,1
1477439546466631037,1
1477439653981916085,1
1477439657332251806,1
1477439579571381278,1
1477439559218456071,3
1477439536615254795,1
1477439483857856569,1
1477439461254663616,1
1477439607725520350,1
1477439557918223537,1
1477439549517075432,1
1477439496459606909,2
1477439555317967782,2
1477439531914541846,1
1477439583971875913,1
1477439468205692558,1
1477439595923557768,1
1477439419899433088,2
1477439681185608871,1
1477439413647986357,1
1477439500860184573,2
1477439606275025952,1
1477439704889105913,1
1477439563469126569,1
1477439706839334260,2
1477439506510979398,1
1477439540965824579,2
1477439702538498434,1
1477439507861255348,1
1477439548666871266,1
1477439657382312895,1
1477439608425355344,1
1477439689886823043,1
1477439587822449600,2
1477439445802433852,1
1477439717940757108,2
1477439575670754613,2
1477439436801173575,2
1477439630428405089,2
1477439676835067074,4
1477439512361849922,0
1477439434150883970,2
1477439667983779372,2
1477439542115928408,1
1477439716790487224,2
1477439434350921082,1
1477439523413337714,1
1477439696187650227,2
1477439579672875307,1
1477439637079403761,1
1477439673234435788,1
1477439626427855998,2
1477439547516770925,1
1477439579021187428,1
1477439494809313999,2
1477439503360557231,2
1477439674584672047,2
1477439624977704722,1
1477439680785485841,2
1477439712889921682,3
1477439477356960909,1
1477439456854075872,1
1477439501560279298,2
1477439440451701891,1
1477439547016728407,1
1477439601574356182,1
1477439475706696378,1
1477439640930029271,1
1477439582271715703,1
1477439731593624723,1
1477439705188924908,4
1477439659182616307,1
1477439717090601599,2
1477439446502505393,2
1477439472106168980,2
1477439477556973148,1
1477439661782814643,0
1477439452603470379,1
1477439667933725599,1
1477439665333317528,1
1477439434401144767,1
1477439460854609000,2
1477439634028953719,1
1477439586572248771,2
1477439471006009089,2
1477439474456516825,1
1477439557969728668,3
1477439654831889126,0
1477439548116942421,1
1477439717790620803,2
1477439630678486310,2
1477439412647900963,1
1477439665683363984,1
1477439421498927010,1
1477439615476531870,1
1477439509261372494,1
1477439429900248557,2
1477439626778009243,1
1477439713840240791,2
1477439563619071804,1
1477439589722675666,1
1477439489309665961,1
1477439446202601425,1
1477439617526597366,2
1477439582871852173,1
1477439403846542023,0
1477439650531278706,1
1477439415498325178,1
1477439655932049361,0
1477439568069776726,2
1477439531064514507,1
1477439522213799313,2
1477439586622359159,2
1477439731644083247,1
1477439698187940056,1
1477439633478901912,2
1477439464805123758,2
1477439673184609710,1
1477439556768030240,2
1477439534765028818,2
1477439608576917552,2
1477439555567930242,1
1477439538615495011,1
1477439545166604806,1
1477439666733552712,1
1477439442902104787,2
1477439695287534361,2
1477439406897159766,1
1477439462955102016,1
1477439457104061021,1
1477439728192164756,1
1477439454753784018,1
1477439484707978507,1
1477439442402249750,2
1477439652381533061,1
1477439631378602239,2
1477439571520167314,2
1477439550417203068,1
1477439516812517211,2
1477439595423475040,1
1477439438351424998,1
1477439694637501861,3
1477439713390199492,2
1477439630028483027,2
1477439488658445750,1
1477439529664281193,2
1477439671434163414,2
1477439602324470003,1
1477439553617641089,2
1477439450403317797,1
1477439457904206989,2
1477439506060960496,1
1477439465805277079,2
1477439577521017703,1
1477439670684185325,0
1477439725741884205,1
1477439606225020262,2
1477439557719620946,2
1477439424649557981,1
1477439667833643681,1
1477439449603036078,0
1477439607775217043,1
1477439662733403694,0
1477439587422467896,2
1477439458004239727,2
1477439555668101927,2
1477439447752699077,2
1477439494259229082,2
1477439575220631239,2
1477439413298101691,1
1477439527263957356,2
1477439473306306595,1
1477439709639598274,1
1477439726041796414,1
1477439718990791555,2
1477439486158235013,1
1477439616076466602,2
1477439729142290773,1
1477439592423184838,2
1477439408497274955,1
1477439495609481729,2
1477439446752647141,1
1477439695937499982,1
1477439444903864383,2
1477439502710514590,2
1477439436601131597,2
1477439532214640144,1
1477439427049860404,2
1477439703088694670,1
1477439464155200863,2
1477439459954444772,2
1477439426199755595,1
1477439550267158051,1
1477439613826363129,1
1477439638230143036,1
1477439406747001480,1
1477439549116971946,1
1477439565919359412,2
1477439603224704908,2
1477439575920933928,1
1477439513762002425,0
1477439683335885646,1
1477439686436425011,1
1477439671534305495,1
1477439592773090470,2
1477439434601148544,1
1477439450603094989,1
1477439597724005555,1
1477439661382745395,0
1477439546416646712,1
1477439697137782458,2
1477439602225557851,1
1477439545816609082,2
1477439585672230364,2
1477439588022443892,1
1477439455103684370,1
1477439716690606857,2
1477439647880848831,1
1477439672484418049,1
1477439437651388346,2
1477439525463696859,2
1477439666383483519,1
1477439512211762204,0
1477439569219849140,2
1477439474056425026,1
1477439408297157787,1
1477439424249474777,1
1477439445602565832,1
1477439501410295082,2
1477439634879112435,1
1477439556067944243,1
1477439455603908318,0
1477439697937967423,2
1477439545667109435,1
1477439500010077510,1
1477439668033704783,0
1477439603174631229,2
1477439583921922573,1
1477439593523332968,3
1477439730742707675,1
1477439515362264619,3
1477439517562583156,0
1477439707339452522,2
1477439636329565803,1
1477439689486787525,1
1477439508411271677,1
1477439526263778884,2
1477439441301874817,2
1477439423799421444,1
1477439414448162533,2
1477439522813442368,4
1477439520312974029,1
1477439698388208624,1
1477439714340236156,2
1477439458504211578,1
1477439531964610646,1
1477439461854854189,1
1477439701138358903,2
1477439505060780712,1
1477439452653497848,1
1477439713440068140,2
1477439647280892069,1
1477439610826310129,1
1477439582921722726,1
1477439659132560621,1
1477439620727038743,2
1477439665233419945,1
1477439617626660625,2
1477439612125844902,1
1477439407397158574,1
1477439545416434425,1
1477439553317687599,1
1477439455903921538,0
1477439497709743348,2
1477439471706130486,2
1477439690036852239,1
1477439636129216821,1
1477439537065274854,1
1477439640779908129,1
1477439442301966413,2
1477439591473047087,2
1477439682385701702,1
1477439603975314342,1
1477439450953161853,1
1477439438001585720,2
1477439435951125211,1
1477439590972871391,1
1477439522863268178,4
1477439427099799630,1
1477439704538944128,2
1477439693637281966,2
1477439456904016074,1
1477439577570970824,1
1477439423149896794,1
1477439647782337886,1
1477439581871563290,1
1477439701588654989,2
1477439499860067527,1
